rank,country,region,score,gdp_per_capita,social_support,healthy_life_expectancy,freedom_to_life_choice,generosity,corruption_perceptions,dystopia,population,year,sqrt_of_population,posx
135,Niger,Sub-Saharan Africa,4.02799987792969,0.16192533075809498,0.993025004863739,0.26850500702858,0.36365869641304,0.22867384552955602,0.13857294619083402,1.87398338317871,21600000.0,2017,4647.580015448901,2.154474
136,Malawi,Sub-Saharan Africa,3.97000002861023,0.233442038297653,0.5125688314437871,0.315089583396912,0.466914653778076,0.28717046976089505,0.0727116540074348,2.08178615570068,17700000.0,2017,4207.1367935925255,34.559989
137,Chad,Sub-Saharan Africa,3.9360001087188703,0.43801298737525896,0.953855872154236,0.0411347150802612,0.16234202682972002,0.21611385047435802,0.0535818822681904,2.07123804092407,15000000.0,2017,3872.983346207417,14.495787
138,Zimbabwe,Sub-Saharan Africa,3.875,0.37584653496742204,1.08309590816498,0.19676375389099102,0.336384207010269,0.189143493771553,0.0953753814101219,1.59797024726868,14200000.0,2017,3768.2887362833544,31.191409
139,Lesotho,Sub-Saharan Africa,3.80800008773804,0.521021246910095,1.19009518623352,0.0,0.390661299228668,0.157497271895409,0.119094640016556,1.42983531951904,2090000.0,2017,1445.683229480096,28.978263
140,Angola,Sub-Saharan Africa,3.79500007629395,0.8584281802177429,1.1044119596481299,0.0498686656355858,0.0,0.09792649000883098,0.0697203353047371,1.6144824028015101,29800000.0,2017,5458.937625582472,16.326528
141,Afghanistan,Southern Asia,3.7939999103546103,0.401477217674255,0.581543326377869,0.18074677884578697,0.106179520487785,0.311870932579041,0.0611578300595284,2.15080118179321,36300000.0,2017,6024.948132556828,61.210817
142,Botswana,Sub-Saharan Africa,3.7660000324249303,1.12209415435791,1.2215549945831299,0.34175550937652605,0.505196332931519,0.0993484482169151,0.0985831990838051,0.37791371345520003,2210000.0,2017,1486.6068747318504,25.649163
143,Benin,Sub-Saharan Africa,3.65700006484985,0.43108540773391707,0.43529984354972795,0.20993021130561804,0.42596277594566295,0.207948461174965,0.0609290152788162,1.88563096523285,11200000.0,2017,3346.640106136302,2.691702
144,Madagascar,Sub-Saharan Africa,3.64400005340576,0.305808693170547,0.9130203723907471,0.375223308801651,0.18919676542282102,0.208732530474663,0.0672319754958153,1.58461260795593,25600000.0,2017,5059.644256269407,49.543519
145,Haiti,Latin America and Caribbean,3.6029999256133998,0.368610262870789,0.640449821949005,0.277321130037308,0.0303698573261499,0.48920378088951094,0.0998721495270729,1.69716763496399,11000000.0,2017,3316.6247903554,-73.189791
146,Yemen,Middle East and Northern Africa,3.59299993515015,0.5916834473609921,0.93538224697113,0.310080915689468,0.24946372210979503,0.104125209152699,0.0567674227058887,1.3456006050109899,27800000.0,2017,5272.570530585627,53.108573
147,South Sudan,Sub-Saharan Africa,3.5910000801086404,0.39724862575531,0.601323127746582,0.163486003875732,0.147062435746193,0.285670816898346,0.116793513298035,1.8795673847198502,10900000.0,2017,3301.5148038438356,33.963393
148,Liberia,Sub-Saharan Africa,3.5329999923706095,0.11904179304838199,0.8721179366111759,0.229918196797371,0.33288118243217496,0.26654988527298,0.0389482490718365,1.6732859611511202,4700000.0,2017,2167.94833886788,-7.712159
149,Guinea,Sub-Saharan Africa,3.50699996948242,0.24454993009567302,0.7912446856498722,0.194129139184952,0.348587512969971,0.264815092086792,0.110937617719173,1.55231189727783,12100000.0,2017,3478.5054261852174,-8.439298
150,Togo,Sub-Saharan Africa,3.4949998855590803,0.30544471740722695,0.4318825304508211,0.247105568647385,0.38042613863945,0.19689615070819896,0.0956650152802467,1.8372292518615703,7700000.0,2017,2774.887385102322,1.865241
151,Rwanda,Sub-Saharan Africa,3.47099995613098,0.368745893239975,0.945707023143768,0.326424807310104,0.5818438529968261,0.25275602936744695,0.455220013856888,0.540061235427856,12000000.0,2017,3464.1016151377544,30.419105
152,Syria,Middle East and Northern Africa,3.46199989318848,0.777153134346008,0.396102607250214,0.5005333423614501,0.0815394446253777,0.49366372823715204,0.15134713053703303,1.06157350540161,17100000.0,2017,4135.214625627066,38.792341
153,Tanzania,Sub-Saharan Africa,3.34899997711182,0.511135876178741,1.04198980331421,0.364509284496307,0.390017777681351,0.354256361722946,0.0660351067781448,0.621130466461182,54700000.0,2017,7395.944834840238,
154,Burundi,Sub-Saharan Africa,2.90499997138977,0.09162256866693501,0.629793584346771,0.151610791683197,0.0599007532000542,0.20443518459796897,0.0841479450464249,1.68302416801453,10800000.0,2017,3286.335345030997,29.339998
155,Central African Republic,Sub-Saharan Africa,2.69300007820129,0.0,0.0,0.0187726859003305,0.270842045545578,0.280876487493515,0.0565650761127472,2.06600475311279,4600000.0,2017,2144.7610589527217,15.27946
1,Finland,Western Europe,7.632000000000001,1.305,1.5919999999999999,0.8740000000000001,0.6809999999999999,0.20199999999999999,0.39299999999999996,2.585,5520000.0,2018,2349.4680248941463,28.59193
2,Norway,Western Europe,7.593999999999999,1.456,1.5819999999999999,0.861,0.6859999999999999,0.28600000000000003,0.34,2.383,5340000.0,2018,2310.8440016582686,28.165547
3,Denmark,Western Europe,7.555,1.351,1.59,0.868,0.6829999999999999,0.284,0.408,2.371,5750000.0,2018,2397.91576165636,12.690006
4,Iceland,Western Europe,7.495,1.3430000000000002,1.6440000000000001,0.914,0.677,0.353,0.138,2.426,337000.0,2018,580.5170109479997,-14.508695
5,Switzerland,Western Europe,7.487,1.42,1.5490000000000002,0.927,0.66,0.256,0.35700000000000004,2.318,8530000.0,2018,2920.6163733020467,9.594226
6,Netherlands,Western Europe,7.441,1.361,1.4880000000000002,0.878,0.638,0.33299999999999996,0.295,2.448,17100000.0,2018,4135.214625627066,6.074183
7,Canada,North America,7.327999999999999,1.33,1.5319999999999998,0.8959999999999999,0.653,0.321,0.29100000000000004,2.305,37100000.0,2018,6090.976933136424,-63.6645
8,New Zealand,Australia and New Zealand,7.324,1.268,1.601,0.8759999999999999,0.669,0.365,0.389,2.156,4740000.0,2018,2177.1541057077243,173.020375
9,Sweden,Western Europe,7.314,1.355,1.501,0.9129999999999999,0.659,0.285,0.38299999999999995,2.218,9970000.0,2018,3157.5306807693887,22.183173
10,Australia,Australia and New Zealand,7.272,1.34,1.5730000000000002,0.91,0.647,0.361,0.302,2.1390000000000002,24900000.0,2018,4989.98997994986,145.397978
11,United Kingdom,Western Europe,7.19,1.244,1.433,0.888,0.46399999999999997,0.262,0.08199999999999999,2.8169999999999997,67100000.0,2018,8191.458966508958,-5.661949
12,Austria,Western Europe,7.138999999999999,1.341,1.504,0.8909999999999999,0.617,0.242,0.22399999999999998,2.32,8890000.0,2018,2981.610303175115,16.979667
13,Costa Rica,Latin America and Caribbean,7.072,1.01,1.459,0.8170000000000001,0.632,0.14300000000000002,0.10099999999999999,2.91,5000000.0,2018,2236.06797749979,-82.965783
14,Ireland,Western Europe,6.977,1.4480000000000002,1.5830000000000002,0.8759999999999999,0.614,0.307,0.306,1.8430000000000002,4820000.0,2018,2195.4498400100147,-6.197885
15,Germany,Western Europe,6.965,1.34,1.474,0.861,0.586,0.273,0.28,2.151,83100000.0,2018,9115.920140062659,9.921906
16,Belgium,Western Europe,6.9270000000000005,1.324,1.483,0.894,0.583,0.188,0.24,2.215,11500000.0,2018,3391.164991562634,3.314971
17,Luxembourg,Western Europe,6.91,1.5759999999999998,1.52,0.8959999999999999,0.632,0.196,0.321,1.7690000000000001,604000.0,2018,777.1743691090179,6.043073
18,United States,North America,6.886,1.3980000000000001,1.4709999999999999,0.8190000000000001,0.547,0.29100000000000004,0.133,2.227,327000000.0,2018,18083.141320025123,-155.54211
19,Israel,Middle East and Northern Africa,6.814,1.301,1.5590000000000002,0.883,0.5329999999999999,0.354,0.272,1.912,8380000.0,2018,2894.8229652260256,
21,Czech Republic,Central and Eastern Europe,6.711,1.2329999999999999,1.489,0.8540000000000001,0.5429999999999999,0.064,0.034,2.494,10700000.0,2018,3271.0854467592253,16.960288
22,Malta,Western Europe,6.627000000000001,1.27,1.525,0.884,0.645,0.376,0.142,1.785,439000.0,2018,662.5707509390978,
23,France,Western Europe,6.489,1.2930000000000001,1.466,0.9079999999999999,0.52,0.098,0.17600000000000002,2.028,65000000.0,2018,8062.25774829855,-52.556425
24,Mexico,Latin America and Caribbean,6.4879999999999995,1.038,1.252,0.7609999999999999,0.479,0.069,0.095,2.7939999999999996,126000000.0,2018,11224.972160321824,-97.140008
25,Chile,Latin America and Caribbean,6.476,1.131,1.331,0.8079999999999999,0.431,0.19699999999999998,0.061,2.517,18700000.0,2018,4324.3496620879305,-68.63401
27,Panama,Latin America and Caribbean,6.43,1.112,1.4380000000000002,0.759,0.597,0.125,0.063,2.336,4180000.0,2018,2044.5048300260873,-77.881571
28,Brazil,Latin America and Caribbean,6.419,0.986,1.474,0.675,0.493,0.11,0.08800000000000001,2.593,209000000.0,2018,14456.83229480096,-57.625133
29,Argentina,Latin America and Caribbean,6.388,1.073,1.4680000000000002,0.7440000000000001,0.57,0.062,0.054000000000000006,2.417,44400000.0,2018,6663.332499583073,-65.5
30,Guatemala,Latin America and Caribbean,6.382000000000001,0.7809999999999999,1.268,0.608,0.604,0.179,0.071,2.8710000000000004,17200000.0,2018,4147.288270665545,-90.095555
31,Uruguay,Latin America and Caribbean,6.379,1.093,1.459,0.7709999999999999,0.625,0.13,0.155,2.146,3450000.0,2018,1857.417562100671,-57.625133
32,Qatar,Middle East and Northern Africa,6.374,1.649,1.3030000000000002,0.748,0.654,0.256,0.171,1.5930000000000002,2780000.0,2018,1667.3332000533067,50.810108
33,Saudi Arabia,Middle East and Northern Africa,6.371,1.379,1.331,0.633,0.509,0.098,0.127,2.294,33700000.0,2018,5805.170109479997,42.779332
34,Singapore,Southeastern Asia,6.343,1.5290000000000001,1.4509999999999998,1.008,0.631,0.261,0.457,1.006,5760000.0,2018,2400.0,
35,Malaysia,Southeastern Asia,6.322,1.161,1.258,0.669,0.35600000000000004,0.311,0.059000000000000004,2.508,31500000.0,2018,5612.486080160912,101.075516
36,Spain,Western Europe,6.31,1.251,1.538,0.965,0.449,0.142,0.07400000000000001,1.891,46700000.0,2018,6833.7398253079555,-9.034818
37,Colombia,Latin America and Caribbean,6.26,0.96,1.439,0.635,0.531,0.099,0.039,2.557,49700000.0,2018,7049.822692805827,-75.373223
38,Trinidad and Tobago,Latin America and Caribbean,6.192,1.2229999999999999,1.492,0.564,0.575,0.171,0.019,2.148,1390000.0,2018,1178.9826122551597,-61.68
39,Slovakia,Central and Eastern Europe,6.172999999999999,1.21,1.537,0.7759999999999999,0.354,0.11800000000000001,0.013999999999999999,2.164,5450000.0,2018,2334.5235059857505,18.853144
40,El Salvador,Latin America and Caribbean,6.167000000000001,0.8059999999999999,1.2309999999999999,0.639,0.461,0.065,0.08199999999999999,2.883,6420000.0,2018,2533.7718918639853,-87.793111
41,Nicaragua,Latin America and Caribbean,6.141,0.6679999999999999,1.319,0.7,0.527,0.20800000000000002,0.128,2.591,6470000.0,2018,2543.619468395381,-85.71254
42,Poland,Central and Eastern Europe,6.122999999999999,1.176,1.4480000000000002,0.7809999999999999,0.546,0.10800000000000001,0.064,2.0,37900000.0,2018,6156.297588648554,15.016996
43,Bahrain,Middle East and Northern Africa,6.105,1.338,1.3659999999999999,0.698,0.594,0.243,0.12300000000000001,1.743,1570000.0,2018,1252.9964086141667,
44,Uzbekistan,Central and Eastern Europe,6.096,0.7190000000000001,1.584,0.605,0.7240000000000001,0.32799999999999996,0.259,1.8769999999999998,32500000.0,2018,5700.87712549569,66.518607
45,Kuwait,Middle East and Northern Africa,6.082999999999999,1.474,1.301,0.675,0.5539999999999999,0.16699999999999998,0.106,1.806,4140000.0,2018,2034.6989949375804,47.974519
46,Thailand,Southeastern Asia,6.072,1.016,1.4169999999999998,0.7070000000000001,0.637,0.364,0.028999999999999998,1.902,69400000.0,2018,8330.666239863413,102.584932
47,Italy,Western Europe,6.0,1.264,1.501,0.946,0.281,0.13699999999999998,0.027999999999999997,1.8430000000000002,60600000.0,2018,7784.6001824114255,15.520376
48,Ecuador,Latin America and Caribbean,5.973,0.889,1.33,0.736,0.556,0.114,0.12,2.228,17100000.0,2018,4135.214625627066,-80.302561
49,Belize,Latin America and Caribbean,5.956,0.807,1.101,0.474,0.593,0.183,0.08900000000000001,2.7089999999999996,383000.0,2018,618.869937870632,-89.14308
50,Lithuania,Central and Eastern Europe,5.952000000000001,1.197,1.527,0.716,0.35,0.026000000000000002,0.006,2.13,2800000.0,2018,1673.320053068151,22.731099
51,Slovenia,Central and Eastern Europe,5.9479999999999995,1.219,1.506,0.856,0.633,0.16,0.051,1.5230000000000001,2080000.0,2018,1442.2205101855957,13.806475
52,Romania,Central and Eastern Europe,5.945,1.1159999999999999,1.219,0.726,0.528,0.08800000000000001,0.001,2.267,19500000.0,2018,4415.880433163923,22.710531
53,Latvia,Central and Eastern Europe,5.933,1.148,1.454,0.6709999999999999,0.363,0.092,0.066,2.1390000000000002,1930000.0,2018,1389.2443989449805,21.0558
54,Japan,Eastern Asia,5.915,1.294,1.462,0.988,0.5529999999999999,0.079,0.15,1.389,127000000.0,2018,11269.427669584646,134.638428
55,Mauritius,Sub-Saharan Africa,5.891,1.09,1.3869999999999998,0.684,0.584,0.245,0.05,1.851,1270000.0,2018,1126.9427669584645,
56,Jamaica,Latin America and Caribbean,5.89,0.8190000000000001,1.493,0.693,0.575,0.096,0.031,2.1830000000000003,2930000.0,2018,1711.724276862369,-77.569601
57,South Korea,Eastern Asia,5.875,1.266,1.204,0.955,0.244,0.175,0.051,1.98,51200000.0,2018,7155.417527999327,128.349716
58,Cyprus,Western Europe,5.835,1.229,1.2109999999999999,0.909,0.495,0.179,0.154,1.6580000000000001,1190000.0,2018,1090.8712114635714,33.973617
59,Russia,Central and Eastern Europe,5.81,1.151,1.479,0.599,0.39899999999999997,0.065,0.025,2.092,146000000.0,2018,12083.045973594571,143.648007
60,Kazakhstan,Central and Eastern Europe,5.79,1.143,1.516,0.631,0.45399999999999996,0.14800000000000002,0.121,1.777,18300000.0,2018,4277.849927241487,70.962315
62,Bolivia,Latin America and Caribbean,5.752000000000001,0.7509999999999999,1.2229999999999999,0.508,0.606,0.141,0.054000000000000006,2.469,11400000.0,2018,3376.3886032268265,-62.846468
63,Estonia,Central and Eastern Europe,5.739,1.2,1.5319999999999998,0.737,0.5529999999999999,0.086,0.174,1.4569999999999999,1320000.0,2018,1148.9125293076058,24.312863
64,Paraguay,Latin America and Caribbean,5.681,0.835,1.5219999999999998,0.615,0.541,0.162,0.07400000000000001,1.932,6960000.0,2018,2638.181191654584,-62.685057
65,Peru,Latin America and Caribbean,5.662999999999999,0.934,1.249,0.674,0.53,0.092,0.034,2.15,32000000.0,2018,5656.85424949238,-69.590424
67,Moldova,Central and Eastern Europe,5.64,0.657,1.301,0.62,0.23199999999999998,0.171,0.0,2.659,4050000.0,2018,2012.4611797498108,26.619337
68,Turkmenistan,Central and Eastern Europe,5.636,1.016,1.5330000000000001,0.517,0.41700000000000004,0.19899999999999998,0.037000000000000005,1.9169999999999998,5850000.0,2018,2418.677324489565,61.210817
69,Hungary,Central and Eastern Europe,5.62,1.171,1.401,0.732,0.259,0.061,0.022000000000000002,1.974,9710000.0,2018,3116.0872901765765,16.202298
70,Libya,Middle East and Northern Africa,5.566,0.985,1.35,0.5529999999999999,0.496,0.11599999999999999,0.14800000000000002,1.9180000000000001,6680000.0,2018,2584.569596664017,14.8513
71,Philippines,Southeastern Asia,5.524,0.775,1.3119999999999998,0.513,0.643,0.12,0.105,2.056,107000000.0,2018,10344.0804327886,126.376814
72,Honduras,Latin America and Caribbean,5.504,0.62,1.205,0.622,0.45899999999999996,0.19699999999999998,0.07400000000000001,2.327,9590000.0,2018,3096.7725134404045,-87.316654
73,Belarus,Central and Eastern Europe,5.483,1.0390000000000001,1.4980000000000002,0.7,0.307,0.10099999999999999,0.154,1.6840000000000002,9450000.0,2018,3074.0852297878796,23.484128
74,Turkey,Middle East and Northern Africa,5.483,1.148,1.38,0.6859999999999999,0.324,0.106,0.109,1.73,82300000.0,2018,9071.93474403338,36.913127
75,Pakistan,Southern Asia,5.472,0.652,0.81,0.424,0.33399999999999996,0.21600000000000003,0.113,2.923,212000000.0,2018,14560.219778561037,75.158028
77,Portugal,Western Europe,5.41,1.188,1.429,0.884,0.562,0.055,0.017,1.275,10300000.0,2018,3209.3613071762425,-9.034818
78,Serbia,Central and Eastern Europe,5.398,0.975,1.369,0.685,0.28800000000000003,0.134,0.043,1.9040000000000001,8800000.0,2018,2966.4793948382653,
79,Greece,Western Europe,5.358,1.1540000000000001,1.202,0.879,0.131,0.0,0.044000000000000004,1.9480000000000002,10500000.0,2018,3240.37034920393,23.69998
80,Lebanon,Middle East and Northern Africa,5.358,0.965,1.179,0.785,0.503,0.214,0.136,1.5759999999999998,6860000.0,2018,2619.160170741759,35.821101
81,Montenegro,Central and Eastern Europe,5.347,1.0170000000000001,1.2790000000000001,0.7290000000000001,0.259,0.111,0.081,1.871,628000.0,2018,792.4645102463579,19.801613
82,Croatia,Central and Eastern Europe,5.321000000000001,1.115,1.161,0.737,0.38,0.12,0.039,1.7690000000000001,4160000.0,2018,2039.607805437114,18.829838
83,Dominican Republic,Latin America and Caribbean,5.3020000000000005,0.982,1.4409999999999998,0.614,0.578,0.12,0.106,1.4609999999999999,10600000.0,2018,3255.764119219941,-71.712361
84,Algeria,Middle East and Northern Africa,5.295,0.9790000000000001,1.1540000000000001,0.687,0.077,0.055,0.135,2.208,42200000.0,2018,6496.152707564686,11.999506
85,Morocco,Middle East and Northern Africa,5.254,0.779,0.797,0.669,0.46,0.026000000000000002,0.07400000000000001,2.449,36000000.0,2018,6000.0,-5.193863
86,China,Eastern Asia,5.246,0.9890000000000001,1.1420000000000001,0.799,0.597,0.028999999999999998,0.10300000000000001,1.587,1430000000.0,2018,37815.34080237807,110.339188
87,Azerbaijan,Central and Eastern Europe,5.2010000000000005,1.024,1.161,0.603,0.43,0.031,0.17600000000000002,1.776,9950000.0,2018,3154.362059117501,45.001987
88,Tajikistan,Central and Eastern Europe,5.199,0.474,1.166,0.598,0.292,0.187,0.034,2.448,9100000.0,2018,3016.6206257996714,71.014198
89,Macedonia,Central and Eastern Europe,5.185,0.9590000000000001,1.239,0.691,0.39399999999999996,0.17300000000000001,0.052000000000000005,1.6769999999999998,2080000.0,2018,1442.2205101855957,20.59023
90,Jordan,Middle East and Northern Africa,5.1610000000000005,0.8220000000000001,1.265,0.645,0.46799999999999997,0.13,0.134,1.6969999999999998,9970000.0,2018,3157.5306807693887,35.545665
91,Nigeria,Sub-Saharan Africa,5.155,0.6890000000000001,1.172,0.048,0.462,0.201,0.032,2.551,196000000.0,2018,14000.0,8.500288
93,Bosnia and Herzegovina,Central and Eastern Europe,5.129,0.915,1.078,0.758,0.28,0.21600000000000003,0.0,1.882,3320000.0,2018,1822.0867158288597,19.005486
94,Mongolia,Eastern Asia,5.125,0.914,1.517,0.575,0.395,0.253,0.032,1.439,3170000.0,2018,1780.4493814764855,87.751264
95,Vietnam,Southeastern Asia,5.103,0.715,1.365,0.7020000000000001,0.618,0.177,0.079,1.4469999999999998,95500000.0,2018,9772.410142846033,108.05018
96,Indonesia,Southeastern Asia,5.093,0.899,1.215,0.522,0.5379999999999999,0.484,0.018000000000000002,1.4169999999999998,268000000.0,2018,16370.7055437449,120.715609
97,Bhutan,Southern Asia,5.082,0.7959999999999999,1.335,0.527,0.541,0.364,0.171,1.348,754000.0,2018,868.3317338436964,91.696657
98,Somalia,Sub-Saharan Africa,4.982,0.0,0.7120000000000001,0.115,0.674,0.23800000000000002,0.282,2.9610000000000003,15000000.0,2018,3872.983346207417,49.72862
99,Cameroon,Sub-Saharan Africa,4.975,0.535,0.8909999999999999,0.182,0.45399999999999996,0.183,0.043,2.687,25200000.0,2018,5019.960159204454,13.075822
100,Bulgaria,Central and Eastern Europe,4.933,1.054,1.515,0.7120000000000001,0.359,0.064,0.009000000000000001,1.22,7050000.0,2018,2655.183609470351,22.65715
101,Nepal,Southern Asia,4.88,0.425,1.228,0.539,0.526,0.302,0.078,1.7819999999999998,28100000.0,2018,5300.943312279429,88.120441
102,Venezuela,Latin America and Caribbean,4.806,0.996,1.469,0.657,0.133,0.055999999999999994,0.052000000000000005,1.443,28900000.0,2018,5375.872022286245,-71.331584
103,Gabon,Sub-Saharan Africa,4.758,1.036,1.1640000000000001,0.40399999999999997,0.35600000000000004,0.032,0.052000000000000005,1.714,2120000.0,2018,1456.0219778561036,11.093773
104,Palestinian Territories,Middle East and Northern Africa,4.743,0.642,1.217,0.602,0.266,0.086,0.076,1.854,4860000.0,2018,2204.5407685048604,35.719918
105,South Africa,Sub-Saharan Africa,4.724,0.94,1.41,0.33,0.516,0.10300000000000001,0.055999999999999994,1.369,57800000.0,2018,7602.631123499285,31.521001
106,Iran,Middle East and Northern Africa,4.707,1.0590000000000002,0.7709999999999999,0.691,0.45899999999999996,0.282,0.129,1.3159999999999998,81800000.0,2018,9044.33524367601,53.921598
107,Ivory Coast,Sub-Saharan Africa,4.671,0.541,0.872,0.08,0.467,0.146,0.10300000000000001,2.4619999999999997,25100000.0,2018,5009.99001995014,-2.856125
108,Ghana,Sub-Saharan Africa,4.657,0.5920000000000001,0.8959999999999999,0.337,0.499,0.212,0.028999999999999998,2.092,29800000.0,2018,5458.937625582472,1.060122
109,Senegal,Sub-Saharan Africa,4.631,0.429,1.117,0.433,0.406,0.138,0.08199999999999999,2.026,15900000.0,2018,3987.480407475377,-16.713729
110,Laos,Southeastern Asia,4.623,0.72,1.034,0.441,0.626,0.23,0.174,1.3980000000000001,7060000.0,2018,2657.0660511172846,105.218777
111,Tunisia,Middle East and Northern Africa,4.592,0.9,0.9059999999999999,0.69,0.271,0.04,0.063,1.722,11600000.0,2018,3405.87727318528,9.48214
112,Albania,Central and Eastern Europe,4.586,0.9159999999999999,0.8170000000000001,0.79,0.419,0.149,0.032,1.463,2880000.0,2018,1697.0562748477141,20.590247
113,Sierra Leone,Sub-Saharan Africa,4.571000000000001,0.256,0.813,0.0,0.355,0.23800000000000002,0.053,2.8560000000000003,7650000.0,2018,2765.8633371878664,-11.438779
114,Congo (Brazzaville),Sub-Saharan Africa,4.559,0.682,0.8109999999999999,0.34299999999999997,0.514,0.091,0.077,2.041,5240000.0,2018,2289.1046284519193,12.995517
115,Bangladesh,Southern Asia,4.5,0.532,0.85,0.579,0.58,0.153,0.14400000000000002,1.662,161000000.0,2018,12688.57754044952,92.672721
116,Sri Lanka,Southern Asia,4.471,0.9179999999999999,1.314,0.672,0.585,0.307,0.05,0.625,21200000.0,2018,4604.345773288535,81.787959
117,Iraq,Middle East and Northern Africa,4.456,1.01,0.971,0.536,0.304,0.14800000000000002,0.095,1.392,38400000.0,2018,6196.773353931867,45.420618
118,Mali,Sub-Saharan Africa,4.447,0.37,1.2329999999999999,0.152,0.36700000000000005,0.139,0.055999999999999994,2.13,19100000.0,2018,4370.354676682431,-12.17075
119,Namibia,Sub-Saharan Africa,4.441,0.8740000000000001,1.281,0.365,0.519,0.051,0.064,1.287,2450000.0,2018,1565.2475842498527,16.344977
120,Cambodia,Southeastern Asia,4.433,0.5489999999999999,1.088,0.457,0.696,0.256,0.065,1.3219999999999998,16200000.0,2018,4024.9223594996215,103.49728
121,Burkina Faso,Sub-Saharan Africa,4.4239999999999995,0.314,1.097,0.254,0.312,0.175,0.128,2.144,19800000.0,2018,4449.719092257398,-2.827496
122,Egypt,Middle East and Northern Africa,4.419,0.885,1.025,0.5529999999999999,0.312,0.092,0.107,1.445,98400000.0,2018,9919.677414109796,34.9226
123,Mozambique,Sub-Saharan Africa,4.417,0.198,0.902,0.17300000000000001,0.531,0.20600000000000002,0.158,2.249,29500000.0,2018,5431.390245600108,34.559989
124,Kenya,Sub-Saharan Africa,4.41,0.493,1.048,0.45399999999999996,0.504,0.35200000000000004,0.055,1.504,51400000.0,2018,7169.379331573969,40.993
125,Zambia,Sub-Saharan Africa,4.377,0.562,1.047,0.295,0.503,0.221,0.08199999999999999,1.6669999999999998,17400000.0,2018,4171.330722922842,32.759375
126,Mauritania,Sub-Saharan Africa,4.356,0.557,1.245,0.292,0.129,0.134,0.09300000000000001,1.906,4400000.0,2018,2097.617696340303,-12.17075
127,Ethiopia,Sub-Saharan Africa,4.35,0.308,0.95,0.391,0.452,0.22,0.146,1.883,109000000.0,2018,10440.30650891055,37.90607
128,Georgia,Central and Eastern Europe,4.34,0.853,0.5920000000000001,0.643,0.375,0.038,0.215,1.624,4000000.0,2018,2000.0,41.554084
129,Armenia,Central and Eastern Europe,4.321000000000001,0.816,0.99,0.6659999999999999,0.26,0.077,0.027999999999999997,1.484,2950000.0,2018,1717.5564037317667,43.582746
130,Myanmar,Southeastern Asia,4.308,0.682,1.1740000000000002,0.429,0.58,0.598,0.17800000000000002,0.667,53700000.0,2018,7328.028384224504,99.543309
131,Chad,Sub-Saharan Africa,4.301,0.358,0.907,0.053,0.18899999999999997,0.18100000000000002,0.06,2.553,15500000.0,2018,3937.0039370059053,14.495787
132,Congo (Kinshasa),Sub-Saharan Africa,4.245,0.069,1.136,0.204,0.312,0.19699999999999998,0.052000000000000005,2.275,84100000.0,2018,9170.6052144883,30.83386
133,India,Southern Asia,4.19,0.721,0.747,0.485,0.539,0.172,0.09300000000000001,1.433,1350000000.0,2018,36742.34614174767,77.837451
134,Niger,Sub-Saharan Africa,4.166,0.131,0.867,0.221,0.39,0.175,0.099,2.283,22400000.0,2018,4732.863826479693,2.154474
135,Uganda,Sub-Saharan Africa,4.1610000000000005,0.322,1.09,0.237,0.45,0.259,0.061,1.742,42700000.0,2018,6534.523701081816,31.86617
136,Benin,Sub-Saharan Africa,4.141,0.37799999999999995,0.37200000000000005,0.24,0.44,0.163,0.067,2.481,11500000.0,2018,3391.164991562634,2.691702
137,Sudan,Sub-Saharan Africa,4.138999999999999,0.605,1.24,0.312,0.016,0.134,0.08199999999999999,1.75,41800000.0,2018,6465.291950097845,33.963393
138,Ukraine,Central and Eastern Europe,4.103,0.7929999999999999,1.413,0.609,0.163,0.187,0.011000000000000001,0.927,44200000.0,2018,6648.308055437865,31.785998
139,Togo,Sub-Saharan Africa,3.9989999999999997,0.259,0.474,0.253,0.434,0.158,0.10099999999999999,2.32,7890000.0,2018,2808.9143810376277,1.865241
140,Guinea,Sub-Saharan Africa,3.964,0.344,0.792,0.21100000000000002,0.39399999999999996,0.185,0.094,1.944,12400000.0,2018,3521.3633723318017,-8.439298
141,Lesotho,Sub-Saharan Africa,3.8080000000000003,0.47200000000000003,1.215,0.079,0.423,0.11599999999999999,0.11199999999999999,1.391,2110000.0,2018,1452.583904633395,28.978263
142,Angola,Sub-Saharan Africa,3.795,0.73,1.125,0.26899999999999996,0.0,0.079,0.061,1.531,30800000.0,2018,5549.774770204644,16.326528
143,Madagascar,Sub-Saharan Africa,3.7739999999999996,0.262,0.9079999999999999,0.402,0.221,0.155,0.049,1.777,26300000.0,2018,5128.352561983234,49.543519
144,Zimbabwe,Sub-Saharan Africa,3.6919999999999997,0.35700000000000004,1.094,0.248,0.406,0.132,0.099,1.3559999999999999,14400000.0,2018,3794.7331922020553,31.191409
145,Afghanistan,Southern Asia,3.6319999999999997,0.332,0.537,0.255,0.085,0.191,0.036000000000000004,2.1959999999999997,37200000.0,2018,6099.1802727907625,61.210817
146,Botswana,Sub-Saharan Africa,3.59,1.0170000000000001,1.1740000000000002,0.41700000000000004,0.557,0.042,0.092,0.29100000000000004,2250000.0,2018,1500.0,25.649163
147,Malawi,Sub-Saharan Africa,3.5869999999999997,0.18600000000000003,0.541,0.306,0.531,0.21,0.08,1.733,18100000.0,2018,4254.40947723653,34.559989
