,rank,country,region,score,gdp_per_capita,healthy_life_expectancy,freedom_to_life_choice,generosity,corruption_perceptions,year,social_support
138,139,Lesotho,Sub-Saharan Africa,3.808000088,27.43526603,17.36207986,58.36282492,18.44221005,24.23109654,2017,73.89261102
139,140,Angola,Sub-Saharan Africa,3.795000076,45.20200591,4.400321392,58.36282492,11.466744,14.1853586,2017,68.57256822
140,141,Afghanistan,Southern Asia,3.79399991,21.14047044,15.94877078,15.86268406,36.51865952,12.44322402,2017,36.10783012
141,142,Botswana,Sub-Saharan Africa,3.766000032,59.08578931,30.15589167,75.47378047,11.63324881,20.05782137,2017,75.84593997
142,143,Benin,Sub-Saharan Africa,3.657000065,22.6995404,18.52386439,63.63668724,24.34981353,12.39666917,2017,27.02762131
143,144,Madagascar,Sub-Saharan Africa,3.644000053,16.10288045,33.10903011,28.26504114,24.44162445,13.67907481,2017,56.68912875
144,145,Haiti,Latin America and Caribbean,3.602999926,19.40980465,24.4703179,4.53710329,57.28352483,20.32007232,2017,39.76531467
145,146,Yemen,Middle East and Northern Africa,3.592999935,31.15610519,27.36098247,37.26862007,12.19258566,11.54994801,2017,58.07757004
146,147,South Sudan,Sub-Saharan Africa,3.59100008,20.91780669,14.42571103,21.97038511,33.45074582,23.76290736,2017,37.33595135
147,148,Liberia,Sub-Saharan Africa,3.532999992,6.268349475,20.28756829,49.73076732,31.2117722,7.924443818,2017,54.14951022
148,149,Guinea,Sub-Saharan Africa,3.506999969,12.87719537,17.1296062,52.07721377,31.00863585,22.57146186,2017,49.12811719
149,150,Togo,Sub-Saharan Africa,3.494999886,16.08371468,21.80415108,56.83374363,23.05563853,19.46408521,2017,26.81544149
150,151,Rwanda,Sub-Saharan Africa,3.470999956,19.4169465,28.80313809,86.92453282,29.59657477,92.61945044,2017,58.71863193
151,152,Syria,Middle East and Northern Africa,3.461999893,40.92232919,44.16616218,12.18158118,57.80576425,30.79321565,2017,24.59387805
152,153,Tanzania,Sub-Saharan Africa,3.348999977,26.91473491,32.16364389,58.26668606,41.48179938,13.43555888,2017,64.69679746
153,154,Burundi,Sub-Saharan Africa,2.904999971,4.82454326,13.37786366,8.948869976,23.93842491,17.12081233,2017,39.10367245
154,155,Central African Republic,Sub-Saharan Africa,2.693000078,4.82454326,1.65646805,40.46243361,32.88935178,11.5087784,2017,39.10367245
,1,Finland,Western Europe,7.632,77.23750293,74.10078246,94.06077348,32.30903422,85.01092421,2018,94.24901644
1,2,Norway,Western Europe,7.594,86.17456266,72.99859692,94.75138121,45.74447418,73.54634666,2018,93.657
2,3,Denmark,Western Europe,7.555,79.96005093,73.59208144,94.33701657,45.42458275,88.25561599,2018,94.13061315
3,4,Iceland,Western Europe,7.495,79.48656431,77.49212263,93.50828729,56.46083701,29.85116424,2018,97.3275019
4,5,Switzerland,Western Europe,7.487,84.04387292,78.59430818,91.160221,40.94610277,77.22366399,2018,91.70334577
5,6,Netherlands,Western Europe,7.441,80.55190919,74.43991648,88.12154696,53.26192274,63.81227137,2018,88.09204551
6,7,Canada,North America,7.328,78.71714859,75.96601955,90.19337016,51.34257416,62.94702023,2018,90.69691783
7,8,New Zealand,Australia and New Zealand,7.324,75.04762737,74.27034948,92.40331492,58.38018558,84.14567309,2018,94.78183123
8,9,Sweden,Western Europe,7.314,80.19679423,77.40733911,91.02209946,45.58452847,82.84779639,2018,88.86166688
9,10,Australia,Australia and New Zealand,7.272,79.30900685,77.1529886,89.36464088,57.74040272,65.32646086,2018,93.12418521
10,11,United Kingdom,Western Europe,7.19,73.62716753,75.28775153,64.08839778,41.90577704,17.73764831,2018,84.83595512
11,12,Austria,Western Europe,7.139,79.36819267,75.54210204,85.22099448,38.70686277,48.45406368,2018,89.03927181
12,13,Costa Rica,Latin America and Caribbean,7.072,59.77768425,69.26812274,87.29281768,22.8722371,21.84759122,2018,86.37519785
13,14,Ireland,Western Europe,6.977,85.70107604,74.27034948,84.80662984,49.10333418,66.19171198,2018,93.71620164
14,15,Germany,Western Europe,6.965,79.30900685,72.99859692,80.93922652,43.6651799,60.5675796,2018,87.2632225
15,16,Belgium,Western Europe,6.927,78.36203363,75.79645255,80.52486188,30.06979422,51.91506822,2018,87.79603729
16,17,Luxembourg,Western Europe,6.91,93.27686177,75.96601955,87.29281768,31.34935993,69.43640376,2018,89.9864981
17,18,United States,North America,6.886,82.74178474,69.43768974,75.55248619,46.54420276,28.7696003,2018,87.08561757
18,19,Israel,Middle East and Northern Africa,6.814,77.00075963,74.863834,73.61878454,56.62078273,58.83707733,2018,92.2953622
20,21,Czech Republic,Central and Eastern Europe,6.711,72.97612346,72.40511239,75,10.23652569,7.354634666,2018,88.15124716
21,22,Malta,Western Europe,6.627,75.16599901,74.94861751,89.08839778,60.13958844,30.71641536,2018,90.28250632
22,23,France,Western Europe,6.489,76.52727301,76.9834216,71.82320441,15.67467996,38.07105004,2018,86.78960936
23,24,Mexico,Latin America and Caribbean,6.488,61.43488739,64.52024652,66.160221,11.03625426,20.54971451,2018,74.12045765
24,25,Chile,Latin America and Caribbean,6.476,66.9391692,68.5050712,59.53038675,31.50930565,13.19507984,2018,78.79738748
26,27,Panama,Latin America and Caribbean,6.43,65.8146385,64.3506795,82.45856353,19.99321423,13.62770541,2018,85.13196334
27,28,Brazil,Latin America and Caribbean,6.419,58.35722443,57.22886517,68.09392265,17.59402853,19.03552502,2018,87.2632225
28,29,Argentina,Latin America and Caribbean,6.388,63.50639131,63.07892694,78.72928178,9.916634263,11.68089035,2018,86.90801264
29,30,Guatemala,Latin America and Caribbean,6.382,46.22413011,51.54837042,83.42541436,28.63028279,15.35820768,2018,75.06768394
30,31,Uruguay,Latin America and Caribbean,6.379,64.69010783,65.36808155,86.32596685,20.79294282,33.52848156,2018,86.37519785
31,32,Qatar,Middle East and Northern Africa,6.374,97.59742707,63.41806096,90.3314917,40.94610277,36.9894861,2018,77.13974147
32,33,Saudi Arabia,Middle East and Northern Africa,6.371,81.61725405,53.667958,70.3038674,15.67467996,27.47172361,2018,78.79738748
33,34,Singapore,Southeastern Asia,6.343,90.49512796,85.461772,87.15469613,41.74583134,98.85494242,2018,85.9015847
34,35,Malaysia,Southeastern Asia,6.322,68.71474398,56.72016414,49.17127072,49.74311703,12.76245427,2018,74.47566751
35,36,Spain,Western Europe,6.31,74.04146834,81.81608133,62.01657459,22.71229138,16.00714604,2018,91.05212769
36,37,Colombia,Latin America and Caribbean,6.26,56.81839295,53.83752502,73.34254144,15.83462568,8.436198588,2018,85.19116498
37,38,Trinidad and Tobago,Latin America and Caribbean,6.192,72.3842652,47.81789623,79.41988951,27.35071708,4.109942901,2018,88.32885209
38,39,Slovakia,Central and Eastern Europe,6.173,71.61484946,65.79199908,48.89502763,18.87359424,3.028378981,2018,90.99292604
39,40,El Salvador,Latin America and Caribbean,6.167,47.70377577,54.17665902,63.67403315,10.39647141,17.73764831,2018,72.87722314
40,41,Nicaragua,Latin America and Caribbean,6.141,39.53613178,59.34845277,72.79005526,33.2687085,27.68803639,2018,78.08696776
41,42,Poland,Central and Eastern Europe,6.123,69.60253138,66.21591659,75.41436464,17.27413711,13.84401819,2018,85.72397977
42,43,Bahrain,Middle East and Northern Africa,6.105,79.19063519,59.17888577,82.04419889,38.86680848,26.60647246,2018,80.86944501
43,44,Uzbekistan,Central and Eastern Europe,6.096,42.55460889,51.2940199,100,52.46219417,56.02501112,2018,93.77540329
44,45,Kuwait,Middle East and Northern Africa,6.083,87.23990752,57.22886517,76.51933701,26.71093423,22.92915513,2018,77.02133818
45,46,Thailand,Southeastern Asia,6.072,60.13279921,59.94193731,87.98342541,58.22023986,6.273070744,2018,83.88872882
46,47,Italy,Western Europe,6,74.81088408,80.20519474,38.81215469,21.91256281,6.05675796,2018,88.86166688
47,48,Ecuador,Latin America and Caribbean,5.973,52.61619932,62.40065892,76.7955801,18.23381139,25.95753412,2018,78.73818584
48,49,Belize,Latin America and Caribbean,5.956,47.76296159,40.18738087,81.90607735,29.27006565,19.2518378,2018,65.18100948
49,50,Lithuania,Central and Eastern Europe,5.952,70.84543372,60.70498884,48.34254144,4.158588562,1.297876706,2018,90.40090961
50,51,Slovenia,Central and Eastern Europe,5.948,72.1475219,72.57467939,87.43093923,25.59131422,11.031952,2018,89.1576751
51,52,Romania,Central and Eastern Europe,5.945,66.05138182,61.55282387,72.9281768,14.07522283,0.2163127843,2018,72.16680341
52,53,Latvia,Central and Eastern Europe,5.933,67.94532824,56.88973117,50.13812155,14.71500568,14.27664376,2018,86.07918963
53,54,Japan,Eastern Asia,5.915,76.58645885,83.76610191,76.38121546,12.6357114,32.44691765,2018,86.55280278
54,55,Mauritius,Sub-Saharan Africa,5.891,64.51255035,57.9919167,80.66298343,39.18669992,10.81563921,2018,82.11267952
55,56,Jamaica,Latin America and Caribbean,5.89,48.47319148,58.75496824,79.41988951,15.35478854,6.705696313,2018,88.38805373
56,57,South Korea,Eastern Asia,5.875,74.92925571,80.96824628,33.70165745,27.99049994,11.031952,2018,71.27877876
57,58,Cyprus,Western Europe,5.835,72.73938016,77.06820511,68.37016575,28.63028279,33.31216878,2018,71.69319027
58,59,Russia,Central and Eastern Europe,5.81,68.12288572,50.78531888,55.11049724,10.39647141,5.407819607,2018,87.55923072
59,60,Kazakhstan,Central and Eastern Europe,5.79,67.64939912,53.498391,62.70718232,23.67196566,26.17384691,2018,71.27877876
60,61,Northern Cyprus,Western Europe,5.762,72.73938016,77.06820511,58.42541436,32.30903422,7.57094745,2018,87.55923072
61,62,Bolivia,Latin America and Caribbean,5.752,44.44855533,43.07002001,83.70165745,22.55234566,11.68089035,2018,72.40360999
62,63,Estonia,Central and Eastern Europe,5.739,71.0229912,62.48544243,76.38121546,13.7553314,37.63842446,2018,90.69691783
63,64,Paraguay,Latin America and Caribbean,5.681,49.4201647,52.14185493,74.72375691,25.91120566,16.00714604,2018,90.10490139
64,65,Peru,Latin America and Caribbean,5.663,55.27956148,57.14408168,73.2044199,14.71500568,7.354634666,2018,73.94285272
66,67,Moldova,Central and Eastern Europe,5.64,38.88508767,52.56577246,32.04419889,27.35071708,7.354634666,2018,77.02133818
67,68,Turkmenistan,Central and Eastern Europe,5.636,60.13279921,43.83307155,57.59668508,31.82919707,8.003573019,2018,90.75611947
68,69,Hungary,Central and Eastern Europe,5.62,69.30660224,62.06152489,35.77348067,9.75668855,4.758881254,2018,82.94150253
69,70,Libya,Middle East and Northern Africa,5.566,58.29803861,46.88527769,68.50828729,18.55370282,32.01429208,2018,79.92221871
70,71,Philippines,Southeastern Asia,5.524,45.86901515,43.49393753,88.81215469,19.19348567,22.71284235,2018,77.67255626
71,72,Honduras,Latin America and Caribbean,5.504,36.69521212,52.73533946,63.39779005,31.50930565,16.00714604,2018,71.3379804
72,73,Belarus,Central and Eastern Europe,5.483,61.49407321,59.34845277,42.40331492,16.1545171,33.31216878,2018,88.68406195
73,74,Turkey,Middle East and Northern Africa,5.483,67.94532824,58.16148372,44.75138121,16.95424568,23.57809349,2018,81.69826802
74,75,Pakistan,Southern Asia,5.472,38.58915856,35.94820568,46.13259668,34.54827422,24.44334462,2018,47.95333123
76,77,Portugal,Western Europe,5.41,70.31276128,74.94861751,77.62430938,8.797014266,3.677317332,2018,84.59914855
77,78,Serbia,Central and Eastern Europe,5.398,57.70618035,58.07670021,39.77900552,21.43272566,9.301449725,2018,81.04704994
78,79,Greece,Western Europe,5.358,68.3004432,74.52469999,18.09392265,21.43272566,9.517762509,2018,71.16037547
79,80,Lebanon,Middle East and Northern Africa,5.358,57.11432209,66.55505062,69.47513812,34.22838278,29.41853866,2018,69.79873767
80,81,Montenegro,Central and Eastern Europe,5.347,60.19198505,61.80717438,35.77348067,17.75397425,17.52133553,2018,75.71890202
81,82,Croatia,Central and Eastern Europe,5.321,65.99219598,62.48544243,52.48618784,19.19348567,8.436198588,2018,68.73310809
82,83,Dominican Republic,Latin America and Caribbean,5.302,58.12048113,52.05707144,79.83425415,19.19348567,22.92915513,2018,85.30956827
83,84,Algeria,Middle East and Northern Africa,5.295,57.94292365,58.24626721,10.63535912,8.797014266,29.20222588,2018,68.31869659
84,85,Morocco,Middle East and Northern Africa,5.254,46.10575845,56.72016414,63.5359116,4.158588562,16.00714604,2018,47.18370986
85,86,China,Eastern Asia,5.246,58.53478191,67.74201966,82.45856353,4.638425704,22.28021677,2018,67.60827686
86,87,Azerbaijan,Central and Eastern Europe,5.201,60.60628583,51.12445288,59.39226518,4.958317131,38.07105004,2018,68.73310809
87,88,Tajikistan,Central and Eastern Europe,5.199,28.05408153,50.70053537,40.3314917,29.9098485,7.354634666,2018,69.02911631
88,89,Macedonia,Central and Eastern Europe,5.185,56.75920713,58.58540124,54.41988951,27.67060852,11.24826478,2018,73.35083628
89,90,Jordan,Middle East and Northern Africa,5.161,48.65074896,54.68536005,64.64088397,20.79294282,28.98591309,2018,74.89007901
90,91,Nigeria,Sub-Saharan Africa,5.155,40.77903411,4.06960819,63.81215469,32.1490885,6.922009097,2018,69.38432617
92,93,Bosnia and Herzegovina,Central and Eastern Europe,5.129,54.1550308,64.26589601,38.67403315,34.54827422,6.922009097,2018,63.81937168
93,94,Mongolia,Eastern Asia,5.125,54.09584496,48.75051479,54.55801106,40.46626563,6.922009097,2018,89.80889317
94,95,Vietnam,Southeastern Asia,5.103,42.31786559,59.51801977,85.35911603,28.31039136,17.08870996,2018,80.81024336
95,96,Indonesia,Southeastern Asia,5.093,53.20805758,44.25698906,74.30939227,77.41372555,3.893630116,2018,71.92999684
96,97,Bhutan,Southern Asia,5.082,47.11191751,44.6809066,74.72375691,58.22023986,36.9894861,2018,79.03419406
97,98,Somalia,Sub-Saharan Africa,4.982,47.11191751,9.750102955,93.09392265,38.06707991,61.00020517,2018,42.15157016
98,99,Cameroon,Sub-Saharan Africa,4.975,31.6644169,15.43059772,62.70718232,29.27006565,9.301449725,2018,52.74866435
99,100,Bulgaria,Central and Eastern Europe,4.933,62.38186061,60.36585482,49.58563536,10.23652569,1.946815059,2018,89.69048989
100,101,Nepal,Southern Asia,4.88,25.15397605,45.69830864,72.65193371,48.3036056,16.87239718,2018,72.69961821
101,102,Venezuela,Latin America and Caribbean,4.806,58.94908269,55.7027621,18.37016574,8.956959979,11.24826478,2018,86.96721429
102,103,Gabon,Sub-Saharan Africa,4.758,61.31651573,34.25253561,49.17127072,5.118262846,11.24826478,2018,68.91071302
103,104,Palestinian Territories,Middle East and Northern Africa,4.743,37.9973003,51.03966939,36.74033149,13.7553314,16.43977161,2018,72.04840013
104,105,South Africa,Sub-Saharan Africa,4.724,55.63467644,27.9785563,71.27071822,16.47440854,12.11351592,2018,83.47431732
105,106,Iran,Middle East and Northern Africa,4.707,62.67778973,58.58540124,63.39779005,45.10469133,27.90434918,2018,45.64446713
106,107,Ivory Coast,Sub-Saharan Africa,4.671,32.01953186,6.782680317,64.50276242,23.35207424,22.28021677,2018,51.62383312
107,108,Ghana,Sub-Saharan Africa,4.657,35.038009,28.57204084,68.92265193,33.90849135,6.273070744,2018,53.04467257
108,109,Senegal,Sub-Saharan Africa,4.631,25.39071935,36.71125722,56.07734807,22.07250853,17.73764831,2018,66.12823578
109,110,Laos,Southeastern Asia,4.623,42.61379471,37.38952524,86.4640884,36.7875142,37.63842446,2018,61.21449937
110,111,Tunisia,Middle East and Northern Africa,4.592,53.2672434,58.50061773,37.43093923,6.397828557,13.62770541,2018,53.636689
111,112,Albania,Central and Eastern Europe,4.586,54.21421662,66.97896813,57.87292817,23.83191137,6.922009097,2018,48.36774273
112,113,Sierra Leone,Sub-Saharan Africa,4.571,15.15157146,66.97896813,49.03314917,38.06707991,11.46457757,2018,48.13093616
113,114,Congo (Brazzaville),Sub-Saharan Africa,4.559,40.36473333,29.08074186,70.99447513,14.55505997,16.65608439,2018,48.01253287
114,115,Bangladesh,Southern Asia,4.5,31.48685942,49.08964879,80.11049724,24.47169423,31.14904093,2018,50.32139697
115,116,Sri Lanka,Southern Asia,4.471,54.33258828,56.97451466,80.80110497,49.10333418,10.81563921,2018,77.79095955
116,117,Iraq,Middle East and Northern Africa,4.456,59.77768425,45.44395813,41.98895028,23.67196566,20.54971451,2018,57.48479583
117,118,Mali,Sub-Saharan Africa,4.447,21.89875562,12.8870926,50.69060773,22.23245423,12.11351592,2018,72.99562642
118,119,Namibia,Sub-Saharan Africa,4.441,51.72841192,30.94597896,71.68508286,8.15723141,13.84401819,2018,75.83730531
119,120,Cambodia,Southeastern Asia,4.433,32.49301848,38.74606131,96.13259668,40.94610277,14.06033098,2018,64.41138812
120,121,Burkina Faso,Sub-Saharan Africa,4.424,18.58434936,21.53501,43.09392265,27.99049994,27.68803639,2018,64.94420291
121,122,Egypt,Middle East and Northern Africa,4.419,52.37945602,46.88527769,43.09392265,14.71500568,23.14546792,2018,60.68168458
122,123,Mozambique,Sub-Saharan Africa,4.417,11.71879355,14.66754618,73.34254144,32.94881706,34.17741992,2018,53.39988243
123,124,Kenya,Sub-Saharan Africa,4.41,29.17861223,38.4917108,69.61325967,56.3008913,11.89720314,2018,62.04332238
124,125,Zambia,Sub-Saharan Africa,4.377,33.26243422,25.01113367,69.47513812,35.34800278,17.73764831,2018,61.98412073
125,126,Mauritania,Sub-Saharan Africa,4.356,32.96650508,24.75678316,17.81767956,21.43272566,20.11708894,2018,73.70604614
126,127,Ethiopia,Sub-Saharan Africa,4.35,18.22923441,33.15035005,62.43093923,35.18805706,31.58166651,2018,56.24156131
127,128,Georgia,Central and Eastern Europe,4.34,50.48550958,54.51579305,51.7955801,6.077937129,46.50724862,2018,35.04737295
128,129,Armenia,Central and Eastern Europe,4.321,48.29563403,56.46581363,35.91160222,12.31581997,6.05675796,2018,58.60962705
129,130,Myanmar,Southeastern Asia,4.308,40.36473333,36.3721232,80.11049724,95.64753692,38.50367561,2018,69.50272946
130,131,Chad,Sub-Saharan Africa,4.301,21.18852571,4.493525711,26.10497237,28.95017423,12.97876706,2018,53.69589064
131,132,Congo (Kinshasa),Sub-Saharan Africa,4.245,4.083821993,17.29583481,43.09392265,31.50930565,11.24826478,2018,67.253067
132,133,India,Southern Asia,4.19,42.67298055,41.11999943,74.44751381,27.5106628,20.11708894,2018,44.22362769
133,134,Niger,Sub-Saharan Africa,4.166,7.753343205,18.73715438,53.86740332,27.99049994,21.41496565,2018,51.32782491
134,135,Uganda,Sub-Saharan Africa,4.161,19.05783597,20.09369044,62.15469613,41.42593991,13.19507984,2018,64.5297914
135,136,Benin,Sub-Saharan Africa,4.141,22.37224223,20.34804095,60.77348067,26.07115137,14.49295655,2018,22.02301138
136,137,Sudan,Sub-Saharan Africa,4.139,35.80742474,26.45245323,2.209944752,21.43272566,17.73764831,2018,73.41003793
137,138,Ukraine,Central and Eastern Europe,4.103,46.93436003,51.63315391,22.51381216,29.9098485,2.379440628,2018,83.65192225
138,139,Togo,Sub-Saharan Africa,3.999,15.32912893,21.45022651,59.94475139,25.2714228,21.84759122,2018,28.06157901
139,140,Guinea,Sub-Saharan Africa,3.964,20.35992414,17.88931934,54.41988951,29.58995708,20.33340172,2018,46.88770164
140,141,Lesotho,Sub-Saharan Africa,3.808,27.93570987,6.697896813,58.42541436,18.55370282,24.22703183,2018,71.92999684
141,142,Angola,Sub-Saharan Africa,3.795,43.20565297,22.80676256,58.42541436,12.6357114,13.19507984,2018,66.60184893
142,143,Madagascar,Sub-Saharan Africa,3.774,15.50668641,34.08296859,30.52486188,24.79158565,10.59932643,2018,53.75509229
143,144,Zimbabwe,Sub-Saharan Africa,3.692,21.12933988,21.02630897,56.07734807,21.11283424,21.41496565,2018,64.76659798
144,145,Afghanistan,Southern Asia,3.632,19.64969423,21.61979351,11.74033149,30.54963136,7.787260234,2018,31.79128255
145,146,Botswana,Sub-Saharan Africa,3.59,60.19198505,35.35472115,76.93370165,6.717719986,19.90077615,2018,69.50272946
146,147,Malawi,Sub-Saharan Africa,3.587,11.00856364,25.94375221,73.34254144,33.58859993,17.30502274,2018,32.02808913
147,148,Haiti,Latin America and Caribbean,3.582,18.64353519,24.50243265,3.453038675,62.69871986,22.49652956,2018,42.26997345
148,149,Liberia,Sub-Saharan Africa,3.495,4.498122777,22.63719555,57.87292817,32.94881706,6.489383528,2018,50.79501011
149,150,Syria,Middle East and Northern Africa,3.462,40.77903411,45.69830864,12.15469613,60.13958844,31.14904093,2018,22.61502781
150,151,Rwanda,Sub-Saharan Africa,3.408,19.64969423,33.91340159,87.84530387,31.98914278,96.04287622,2018,53.04467257
151,152,Yemen,Middle East and Northern Africa,3.355,26.16013509,29.08074186,33.70165745,13.27549426,13.84401819,2018,63.52336346
152,153,Tanzania,Sub-Saharan Africa,3.303,26.92955083,32.30251501,66.4364641,43.18534275,20.98234008,2018,58.6688287
153,154,South Sudan,Sub-Saharan Africa,3.254,19.94562336,15.0066802,15.46961326,35.82783993,22.92915513,2018,35.99459924
154,155,Central African Republic,Sub-Saharan Africa,3.083,1.420459824,0.8478350396,42.12707183,34.86816564,8.219885803,2018,35.99459924
155,156,Burundi,Sub-Saharan Africa,2.905,5.385910166,12.29360808,8.977900552,23.83191137,16.43977161,2018,37.11943047
,1,Finland,Western Europe,7.769,75.34113094,86.41542506,93.40609034,25.41188942,86.75496688,2019,92.77457819
1,2,Denmark,Western Europe,7.6,77.75879408,87.29184924,92.77920383,41.8548767,90.50772626,2019,91.95615091
2,3,Norway,Western Europe,7.554,83.66239017,90.09640665,94.50314173,45.01060153,75.27593818,2019,92.48228273
3,4,Iceland,Western Europe,7.494,77.59011991,89.92112182,92.6224822,58.79613631,26.04856512,2019,94.93756457
4,5,Netherlands,Western Europe,7.488,78.48971551,87.5547765,87.29394684,53.48123134,65.78366447,2019,88.97473724
5,6,Switzerland,Western Europe,7.48,81.6383001,92.1998247,89.64477127,43.68187528,75.71743929,2019,89.20857361
6,7,Sweden,Western Europe,7.343,77.98369298,88.43120068,89.95821452,44.3462384,82.33995584,2019,86.92866904
7,8,New Zealand,Australia and New Zealand,7.307,73.26081613,89.92112182,91.68215244,54.80995757,83.88520971,2019,91.02080544
8,9,Canada,North America,7.278,76.74674905,91.06047326,91.52543081,47.33587245,67.99116998,2019,87.98093269
9,10,Austria,Western Europe,7.246,77.36522101,89.04469762,83.37590616,40.52615045,49.88962472,2019,86.22715994
10,11,Australia,Australia and New Zealand,7.228,77.14032212,90.79754601,87.29394684,55.14213914,64.01766004,2019,90.49467362
11,12,Costa Rica,Latin America and Caribbean,7.167,58.13636521,84.39964943,87.45066847,23.9170724,20.52980132,2019,84.23955083
12,13,Israel,Middle East and Northern Africa,7.139,71.74274856,90.18404908,58.14372403,43.34969372,18.10154525,2019,85.05797811
13,14,Luxembourg,Western Europe,7.09,90.46558186,88.69412796,82.43557638,32.22161142,69.75717439,2019,86.46099631
14,15,United Kingdom,Western Europe,7.054,74.94755787,87.29184924,70.52473263,57.79959164,61.36865341,2019,89.9100827
15,16,Ireland,Western Europe,7.021,84.28086214,87.5547765,80.86836009,49.49505261,68.43267107,2019,90.78696908
16,17,Germany,Western Europe,6.985,77.19654684,86.50306748,77.57720592,43.34969372,58.49889624,2019,84.99951902
17,18,Belgium,Western Europe,6.923,76.24072652,86.41542506,74.12933009,26.57452489,46.3576159,2019,87.92247359
18,19,United States,North America,6.892,80.57003032,76.59947413,71.15161914,46.50541856,28.25607063,2019,85.17489629
19,20,Czech Republic,Central and Eastern Europe,6.852,71.34917549,80.63102541,71.62178404,7.640175906,7.947019868,2019,86.92866904
20,21,United Arab Emirates,Middle East and Northern Africa,6.825,84.50576103,72.30499561,93.71953359,43.5157845,40.17660043,2019,76.58140985
21,22,Malta,Western Europe,6.726,73.09214195,87.5547765,88.39099825,62.2840427,33.33333334,2019,88.85781906
22,23,Mexico,Latin America and Caribbean,6.595,60.16045531,75.46012269,67.86046497,12.29071776,16.11479029,2019,77.34137803
23,24,France,Western Europe,6.592,74.44153534,91.58632777,68.33062985,18.43607664,40.397351,2019,86.05178267
25,26,Chile,Latin America and Caribbean,6.444,65.16445579,80.63102541,55.94962123,31.05897597,12.3620309,2019,80.03049624
26,27,Guatemala,Latin America and Caribbean,6.436,44.97977965,65.38124452,83.84607103,29.06588659,17.21854305,2019,74.18458709
27,28,Saudi Arabia,Middle East and Northern Africa,6.375,78.88328858,69.67572305,68.80079473,13.28726244,29.13907285,2019,79.32898715
28,29,Qatar,Middle East and Northern Africa,6.374,94.6824362,76.33654688,86.98050359,36.53997172,36.86534216,2019,76.75678712
29,30,Spain,Western Europe,6.354,72.30499581,93.07624889,56.73322937,25.41188942,17.4392936,2019,86.75329176
30,31,Panama,Latin America and Caribbean,6.321,64.60220855,79.75460122,80.86836009,18.10389508,11.9205298,2019,84.29800992
31,32,Brazil,Latin America and Caribbean,6.3,56.44962347,70.28921998,61.12143495,16.44298728,18.98454746,2019,84.12263265
32,33,Uruguay,Latin America and Caribbean,6.293,63.19659042,78.08939525,81.9654115,21.09352912,33.11258278,2019,85.64256903
33,34,Singapore,Southeastern Asia,6.262,88.38526704,100,87.13722523,45.01060153,100,2019,85.52565084
34,35,El Salvador,Latin America and Caribbean,6.253,44.64243132,69.14986854,67.39030007,15.44644259,16.33554084,2019,72.60619162
35,36,Italy,Western Europe,6.223,72.7547936,91.06047326,36.20269609,26.24234333,6.622516555,2019,86.98712813
36,37,Bahrain,Middle East and Northern Africa,6.199,76.57807487,76.33654688,84.00279267,42.35314904,24.28256071,2019,79.97203715
37,38,Slovakia,Central and Eastern Europe,6.198,70.05600682,77.21297107,52.34502379,20.09698445,3.090507726,2019,87.92247359
38,39,Trinidad and Tobago,Latin America and Caribbean,6.192,69.21263596,62.48904468,76.63687614,30.7267944,3.532008829,2019,86.34407812
39,40,Poland,Central and Eastern Europe,6.182,67.80701783,77.47589832,75.69654636,19.43262133,11.03752759,2019,84.06417356
40,41,Uzbekistan,Central and Eastern Europe,6.174,41.8874198,66.2576687,98.89134732,53.48123134,52.98013245,2019,89.38395088
41,42,Lithuania,Central and Eastern Europe,6.149,69.60620903,71.69149867,45.60599377,7.141903564,9.271523178,2019,88.5655236
42,43,Colombia,Latin America and Caribbean,6.125,55.38135372,73.70727432,73.65916521,16.44298728,7.505518764,2019,82.42731899
43,44,Slovenia,Central and Eastern Europe,6.118,70.73070353,83.52322524,88.39099825,23.9170724,12.58278146,2019,89.03319633
44,45,Nicaragua,Latin America and Caribbean,6.105,39.01995885,73.18141979,68.17390822,33.21815611,28.03532009,2019,77.45829622
46,47,Argentina,Latin America and Caribbean,6.086,61.39739924,77.21297107,73.81588682,10.96199152,11.03752759,2019,83.71341901
47,48,Romania,Central and Eastern Europe,6.07,65.33312997,72.30499561,72.40539219,13.78553479,1.103752759,2019,72.02160071
48,49,Cyprus,Western Europe,6.046,71.01182714,91.32340052,63.628981,31.55724831,9.050772626,2019,71.49546889
49,50,Ecuador,Latin America and Caribbean,6.028,51.27694881,76.07361963,78.04737079,20.92743834,19.20529801,2019,76.69832803
50,51,Kuwait,Middle East and Northern Africa,6.021,84.33708688,70.81507449,77.26376265,23.58489084,21.41280354,2019,77.10754167
51,52,Thailand,Southeastern Asia,6.008,59.03596081,72.56792286,87.29394684,59.62659022,6.181015452,2019,82.3688599
52,53,Latvia,Central and Eastern Europe,5.94,66.73874808,71.16564417,41.37450982,12.45680854,14.12803532,2019,85.64256903
53,54,South Korea,Eastern Asia,5.895,73.14836667,90.79754601,24.91873886,29.06588659,12.3620309,2019,71.26163252
54,55,Estonia,Central and Eastern Europe,5.893,69.54998431,76.59947413,77.57720592,17.10735039,35.54083886,2019,89.32549179
55,56,Jamaica,Latin America and Caribbean,5.89,46.72274613,72.83085013,76.79359777,17.77171351,6.181015452,2019,86.40253722
